"","uid","descrip_block1_neg","descrip_block1_pos","descrip_block2_neg","descrip_block2_pos","descrip_block3_neg","descrip_block3_pos","scenario1_neg_classifier1_in.general_score","scenario1_neg_classifier1_myself_score","scenario1_neg_classifier1_specific.situations_score","scenario1_neg_classifier1_other.people_score","scenario1_pos_classifier1_myself_score","scenario1_pos_classifier1_in.general_score","scenario1_pos_classifier1_specific.situations_score","scenario1_pos_classifier1_other.people_score","scenario2_neg_classifier1_myself_score","scenario2_neg_classifier1_in.general_score","scenario2_neg_classifier1_specific.situations_score","scenario2_neg_classifier1_other.people_score","scenario2_pos_classifier1_in.general_score","scenario2_pos_classifier1_myself_score","scenario2_pos_classifier1_other.people_score","scenario2_pos_classifier1_specific.situations_score","scenario3_neg_classifier1_other.people_score","scenario3_neg_classifier1_specific.situations_score","scenario3_neg_classifier1_in.general_score","scenario3_neg_classifier1_myself_score","scenario3_pos_classifier1_in.general_score","scenario3_pos_classifier1_specific.situations_score","scenario3_pos_classifier1_other.people_score","scenario3_pos_classifier1_myself_score"
"43","subCA1_47","My general impression was that it was around forward thinking","My general impression was that the correct reasons relate to planning ahead.","My general impression was that reliance on likeability is key here.","My general impression is that appraisal and self-awareness I have","External events","Internal reflections",0.933347344398499,0.0162054225802422,0.0172498356550932,0.189336031675339,0.0812102854251862,0.962224662303925,0.0236810185015202,0.0720553919672966,0.0512242875993252,0.962163686752319,0.00690146675333381,0.304800182580948,0.986812591552734,0.591760575771332,0.010304075665772,0.00258437474258244,0.921969294548035,0.97485488653183,0.12886768579483,0.000695863622240722,0.005411212798208,0.869882106781006,0.158306032419205,0.391652941703796
"44","subCA1_48","It was a one-off or something that could easily be explained away. i.e. I'm generally great at this but this time something got in the way.","I'm a good person (am kind and friendly to people) and good things happen to me.","They were blaming external factors or putting it down to 'human error' or judgement.","Me - centred. They were down to the person being talented or accomplished.","They were circumstantial - not related to my character.","They were all down to my character ",0.000250726152444258,0.38150817155838,0.0334981791675091,0.0206808540970087,0.901734709739685,0.550880432128906,0.136341109871864,0.105890832841396,0.0208908002823591,0.568495035171509,0.409995347261429,0.784945666790009,0.0256319884210825,0.990061640739441,0.000755976943764836,0.323629945516586,0.967471361160278,0.997832655906677,0.13378818333149,0.0335368998348713,0.00314982794225216,0.633940041065216,0.00465745804831386,0.641948401927948
"45","subCA1_49","that although something negative has happened there has been a good reason, like i wasnt prepared for just that one occasion, not that this is a continual thing for just me","that im a good person and thats the reason for something positive happening ","based on the situation rather than being negative to yourself","i have done something well, i am efficient, a good person","it about looking for the positive about the situation and the reasons relating to the situation not being hard on myself","it about thinking about how i behave well and looking to see the positive in you",0.242409661412239,0.872656583786011,0.955239295959473,0.207571566104889,0.969661176204681,0.287441402673721,0.152242690324783,0.0680032521486282,0.264711260795593,0.22771680355072,0.897501289844513,0.0843963995575905,0.606465518474579,0.951792657375336,0.0128691187128425,0.186753675341606,0.0208289138972759,0.631862461566925,0.656390607357025,0.669368207454681,0.0905228853225708,0.0590106882154942,0.0764799565076828,0.636025071144104
"46","subCA1_5","The person attributes negative occurances to external events or their own specific lack of application on that occasion, so that they are affirming themselves and not blaming themselves negatively.","The person assumes general principles about themselves from positive occurrences and is ready to think something positive from the evidence.  ","The person finds excuses or reasons for the negative events that reduce the negative impact on themselves","The person attributes positive events as affirming general positive views of themselves.","Negative events were mainly attributed to some logical reason, so protecting the person from having to believe anything bad about themselves.","The positive events were used to affirm the person's positive view of themselves in a more general sense.",0.00836292188614607,0.246416792273521,0.974441349506378,0.0614835880696774,0.173803046345711,0.966715395450592,0.00165270245634019,0.0036200606264174,0.322321027517319,0.563620507717133,0.771607160568237,0.00547893950715661,0.987875580787659,0.521745800971985,0.00232340139336884,0.00345901539549232,0.0224370993673801,0.535678505897522,0.458949357271194,0.0435873083770275,0.992091298103333,0.0015478894347325,0.00764648569747806,0.281143248081207
"47","subCA1_50","it is a positive response to the negative events. ","It shows the person has self-confidence.","the reason is usually due to the circumstances on that occassion","the positive events happened due to the qualities of the person","the negative events are generally due to other people or circumstances","the positive events are generally due to the competence and quality of the individual.",0.493872791528702,0.154603496193886,0.744894981384277,0.177477777004242,0.184632197022438,0.583088934421539,0.175143003463745,0.00346297421492636,0.051018875092268,0.0279856100678444,0.971292734146118,0.0463476218283176,0.221204414963722,0.104728661477566,0.00968344323337078,0.295026361942291,0.937300503253937,0.723088800907135,0.934158563613892,0.000903963053133339,0.551963448524475,0.0800751075148582,0.00508507154881954,0.207473263144493
"48","subCA1_51","This person was maybe looking on the bright side of things.","This person was feeling good about themselves!","Not being bothered by negativity","I'm a good person who is good at things","Feeling like things are out of control, not worrying about them","Positive self belief",0.802598476409912,0.0358355157077312,0.676916658878326,0.313977807760239,0.201853856444359,0.308362424373627,0.278654843568802,0.000768667610827833,0.351945221424103,0.568699479103088,0.11812549084425,0.326009809970856,0.483297497034073,0.975154280662537,0.00696489028632641,0.229546308517456,0.219391375780106,0.398995161056519,0.576404571533203,0.414449751377106,0.376245975494385,0.096695140004158,0.00176759180612862,0.74848860502243
"49","subCA1_52","self doubt","attemping","Philosophical","Confident","Understanding","Balanced",0.641052782535553,0.970033586025238,0.336131423711777,0.0317049771547318,0.152337059378624,0.309617102146149,0.373249083757401,0.651666104793549,0.0132938623428345,0.0465758852660656,0.0896608829498291,0.0913252457976341,0.72469562292099,0.653825640678406,0.428833037614822,0.339008122682571,0.530249059200287,0.78547066450119,0.872622549533844,0.152355775237083,0.744666635990143,0.527795493602753,0.434692293405533,0.230628430843353
"50","subCA1_53","always has a positive attitude of themselves.","they think they are always the best at everything","that it was the tests fault not your fault","that they always get it right","always sees the positive silver lining","always because of them",0.776931583881378,0.72729218006134,0.106223829090595,0.0128335962072015,0.0150518892332911,0.450740367174149,0.0733524560928345,0.377774238586426,0.00931371748447418,0.407839953899384,0.807406842708588,0.225760117173195,0.401107639074326,0.00655019981786609,0.262889832258224,0.196075230836868,0.317187190055847,0.239280715584755,0.80394572019577,0.407306432723999,0.804357349872589,0.611531436443329,0.992973983287811,0.00125895289238542
"51","subCA1_54","realistic","They made sense","these things happen","just life","not too bad","everyday",0.618881523609161,0.0578222349286079,0.250211387872696,0.11526820063591,0.0457281805574894,0.699629247188568,0.74055939912796,0.246009141206741,0.0627294406294823,0.963672816753387,0.985981404781342,0.857420384883881,0.993738353252411,0.0892074033617973,0.745388209819794,0.00713202124461532,0.170873492956161,0.225244700908661,0.753146350383759,0.173588961362839,0.919499218463898,0.00210017058998346,0.384225994348526,0.219398304820061
"52","subCA1_55","that it is a one off and doesn't represent who i am","positive things happen because i am capable overall and not just on this occasion.","an isolated negative is not a failure","good things happen because i am generally a good person","negative events are a one off","they happen because i am a good person",0.000668685010168701,0.0143671818077564,0.829191505908966,0.116279229521751,0.884658873081207,0.973428964614868,0.921929836273193,0.360988110303879,0.0917850509285927,0.110788978636265,0.462963342666626,0.00385196250863373,0.967349469661713,0.861841440200806,0.055259320884943,0.0608549900352955,0.0180954337120056,0.996309816837311,0.00215065199881792,0.0154965789988637,0.203069850802422,0.732335329055786,0.0206868592649698,0.638838112354279
"53","subCA1_56","I didn't put the right amount of effort in or wasn't bothered about the outcome too much.","I am good at things!","They were due to external factors.","They're because I am great.","Influenced by outside events.","I am good at things, again.",0.437034338712692,0.94027704000473,0.424676835536957,0.103353030979633,0.953445792198181,0.282881319522858,0.326934605836868,0.00761357881128788,0.0004686358734034,0.107302956283092,0.632163286209106,0.979973435401917,0.0876905918121338,0.96902984380722,0.00178473547566682,0.638581514358521,0.983469069004059,0.0175916906446218,0.213481143116951,0.000782189832534641,0.540684461593628,0.381517738103867,0.0156356431543827,0.965669214725494
"54","subCA1_57","Not everything is absolute, a small thing does not define you.","People usually tend to recognize their strengths when something positive ocurres","Sometime life gets in the way in a negative way.","I need to recognize the positive qualities that I have","There is always a good explanation for the negative aspects in life.","Life has a way to show you the good side of yourself.",0.837577641010284,0.295852392911911,0.807804346084595,0.176946461200714,0.321551084518433,0.279329180717468,0.465808302164078,0.416556686162949,0.154891833662987,0.420242667198181,0.886942207813263,0.605215430259705,0.448514521121979,0.893562436103821,0.0207935366779566,0.240041822195053,0.0961459279060364,0.586235702037811,0.569362103939056,0.0525179356336594,0.604876339435577,0.23075233399868,0.0724625736474991,0.537460505962372
"55","subCA1_58","This mood is able to flip negative events into rational, positive explanations for their occurence","The positive events reinforce the persons positive attitude to things and is very motivated by actions of themselves, rather than outside forces","believes outside factors, rather than self actions are responsible for negative events occurring","Takes personal responsibility for positive events that happen to them ","Negative events are influenced bu general, outside factors ","Positive events are self inflicted ",0.656012833118439,0.102104708552361,0.647511839866638,0.140264183282852,0.367955654859543,0.519427180290222,0.362041354179382,0.00435059610754251,0.0538589470088482,0.480671226978302,0.245026245713234,0.770282924175262,0.022557632997632,0.591011762619019,0.00288716470822692,0.882088303565979,0.694674015045166,0.0421283282339573,0.969935297966003,0.0112685337662697,0.19194358587265,0.519640922546387,0.00215337006375194,0.566135346889496
"56","subCA1_59","That the reasons are not 'my fault'","That the reasons are to do with the circumstances","that it's not my fault","that it's to do with me","not my fault","my 'fault'/own doing",0.868196129798889,0.0245922431349754,0.895194590091705,0.988558888435364,0.0610271878540516,0.0777745321393013,0.99368941783905,0.107482455670834,0.0920232981443405,0.770625233650208,0.484003692865372,0.970608770847321,0.00129622593522072,0.996010422706604,0.000298602564726025,0.911420881748199,0.95118659734726,0.470320224761963,0.715080440044403,0.0131927207112312,0.441725462675095,0.539702951908112,0.00174285063985735,0.991166532039642
"57","subCA1_6","reasons felt like excuses ","correct reasons felt like answers to satisfy yourself","they were because of some circumstances","because of what I am","basically putting up excuses for doing a bad job","self-praising",0.543038845062256,0.0836851522326469,0.025444783270359,0.146373644471169,0.102979138493538,0.230324029922485,0.250248908996582,0.0109766442328691,0.00643880106508732,0.0045433696359396,0.998160421848297,0.54387491941452,0.16403628885746,0.986011385917664,0.000934933952521533,0.217370986938477,0.408648401498795,0.241919502615929,0.92749434709549,0.124375306069851,0.0785504281520844,0.11395101249218,0.000497780740261078,0.806416749954224
"58","subCA1_60","That they were happenstance or specific to that one time and not indicative of how you are as a person.","That you in general have put work or effort into behaving in ways that garner positive events / interactions.","Events outside of your control that are specific to that event or day or point in time.","They are indicative of you as a person and your attributes.","Specific circumstances that have nothing to do with you as a person","You are the reason these are happening",0.00193017267156392,0.114174105226994,0.881939351558685,0.097112275660038,0.170326605439186,0.987222909927368,0.00465699378401041,0.280151277780533,0.0158529337495565,0.00127414742019027,0.993042230606079,0.16803514957428,0.426651209592819,0.149549394845963,0.00845242198556662,0.105534225702286,0.628846287727356,0.995034694671631,0.00318415928632021,0.0263670440763235,0.433692038059235,0.960615992546082,0.00400931341573596,0.00105300161521882
"59","subCA1_61","sometimes things go wrong if enough time & effort is not put in.","positive things occur when you are kind and generous to others giving them time.","things go wrong if enough effort is not put in","positivity and being kind, helpful","sometimes not everything is clear cut","being positive emulates positivity and goodness",0.379434764385223,0.186885967850685,0.240638077259064,0.106250464916229,0.107142694294453,0.560928046703339,0.435596883296967,0.981136679649353,0.155397698283195,0.538619875907898,0.314099490642548,0.144791901111603,0.731331646442413,0.234023109078407,0.653938710689545,0.120901845395565,0.156855419278145,0.812685549259186,0.562610685825348,0.160060465335846,0.851523280143738,0.0115068638697267,0.81630802154541,0.0625798478722572
"60","subCA1_62","Probably nothing personal behind the negative events and the correct answers demonstrated this (i.e. were more circumstantial, not about lack of ability etc.).","They are affirming to myself and my personality/abilities.","The reasons weren't down to a lack of ability to do something, but instead down to the task at hand.","They were centred around being a likeable, skilled person etc. rather than being inadequate at something, in social situations, etc.","They were not down to not being liked or good at something, but other circumstances.","They were because I am skilled and liked.",0.871147215366364,0.0152249354869127,0.917441666126251,0.497866541147232,0.883984088897705,0.571259140968323,0.487386673688889,0.0462229400873184,0.142793700098991,0.099483884871006,0.903975605964661,0.145860910415649,0.244441777467728,0.145009130239487,0.381250768899918,0.411817401647568,0.938704967498779,0.99289208650589,0.455531090497971,0.0128908203914762,0.0782367587089539,0.738117396831512,0.0116386227309704,0.827974438667297
"61","subCA1_63","The person did not put in enough time/effort on those scenarios","The person is good at those things","The person described things being hard/tedious sometimes","The person is confident in their skills","Blame put on everything/everyone else","This person seems a bit overconfident",0.0615484528243542,0.0852367356419563,0.981743335723877,0.0651557520031929,0.139419049024582,0.262887418270111,0.503428518772125,0.00617427565157413,0.0119675556197762,0.651816844940186,0.993906080722809,0.0867609605193138,0.333671659231186,0.415304720401764,0.00598655734211206,0.337670356035233,0.993341743946075,0.00434712553396821,0.97250235080719,0.00120988918934017,0.437267273664474,0.314763128757477,0.0232333540916443,0.0272578690201044
"62","subCA1_64","External factors were probably influencing the negative events more rather than the person blaming themselves for it. ","The person thinking about the positive events valued themselves and their skills/personality/attitude","similarly to previous scenario, negative events in this scenario were thought to be mainly influenced by situational factors and general things that happen to people. ","positive events in this scenario were thought to be more of a personal achievement.","same as previous scenarios - external factors that weren't taken too personally.","positive events were caused by the person themselves and their behaviour/attitude.",0.537310004234314,0.00448424043133855,0.268357038497925,0.946779847145081,0.777277588844299,0.455380290746689,0.265802800655365,0.00110320840030909,0.00526801031082869,0.608473360538483,0.0264929141849279,0.305722564458847,0.0018856106325984,0.0711323097348213,0.000780142319854349,0.92012619972229,0.878515779972076,0.0918993800878525,0.991552889347076,0.00142856477759778,0.150226503610611,0.632692754268646,0.00104976387228817,0.416274219751358
"63","subCA1_65","I found that it was a more positive outlook on the event, rather than a completely negative one or a generalisation of the past being positive as a whole.","They were often something currently happening that was very positive rather than a half-hearted explanation of the past being positive in general.","I found that the negative events were approached with a view of external influences and a general idea that it could happen to anyone.","The reasoning positive events were very egocentric and focused on why the individual would have influenced the outcome rather than external factors.","I found that the responses to negative events were much more forgiing in this scenario.","The reasoning for the positive events were very personal in this scenario.",0.22445185482502,0.256068587303162,0.636795341968536,0.1523307710886,0.0488873571157455,0.25858399271965,0.950985729694366,0.189213111996651,0.0316480211913586,0.983919084072113,0.00766552845016122,0.143372684717178,0.0448682643473148,0.211634173989296,0.00545665668323636,0.520507156848907,0.126709327101707,0.943205893039703,0.0327888429164886,0.136089026927948,0.000709922926034778,0.997303903102875,0.00180798303335905,0.669871628284454
"64","subCA1_66","It was not my fault, there was something else","I'm the best","again, it was not my fault","I alone made this impact","I'm not responsible, its someone else's fault","It's all me",0.630182385444641,0.0114452969282866,0.885580539703369,0.919686734676361,0.990890383720398,0.104829743504524,0.230963006615639,0.000540686654858291,0.0246576257050037,0.869220376014709,0.62836766242981,0.98895263671875,0.0012260862858966,0.998594641685486,0.000154723893501796,0.753272354602814,0.998951375484467,0.833566784858704,0.659148037433624,0.00151958875358105,0.0210204068571329,0.212100327014923,0.000295702076982707,0.997211754322052
"65","subCA1_67","Just being distracted or unorganized, not because i intend to mess things up or forget to do something, but because i got distracted and slacked a little.","i am a person who likes to see things through, am motivated and perform at my best. for this, i am likeable and get on with others.","i just have been distracted or had other things on my mind - i normally perform great but sometimes people have other things going on.","i am a person who i liked and gets on with others. i try my best to get things done and see them through.","it wasnt because people thought bad of me, it was more people misread the situations i.e. thought i didnt want to join a team.","i am a likeable person, always see things through and try my best.",0.976234138011932,0.938353598117828,0.0534030869603157,0.0142228230834007,0.954294383525848,0.532088875770569,0.417168229818344,0.734796404838562,0.843861818313599,0.565065443515778,0.333603858947754,0.80049329996109,0.747858941555023,0.769342005252838,0.942684412002563,0.242120906710625,0.964379608631134,0.917062282562256,0.466318607330322,0.367664188146591,0.504523098468781,0.252510130405426,0.107775710523129,0.962142527103424
"66","subCA1_68","I feel the negative events are not caused by fundamental flaws in my character.","I feel that the positive events are caused by my positive personal qualities.","I feel that the negative events were not really under my control.","Positive events are due to me being a fundamentally decent person.","The negative events were determined not by issues with myself, but were just due to the specific circumstances.","The positive events were due to my positive qualities.",0.448481500148773,0.593067169189453,0.940024375915527,0.0681168287992477,0.86581027507782,0.11139988899231,0.46408411860466,0.00129644828848541,0.209563031792641,0.530439555644989,0.899817407131195,0.715443253517151,0.546900153160095,0.988147974014282,0.00331046571955085,0.371001243591309,0.14235445857048,0.998882353305817,0.00207450799643993,0.0372199974954128,0.232042849063873,0.820216000080109,0.000704369216691703,0.960768461227417
"67","subCA1_69","Not my fault","I'm an awesome person","Everyone makes mistakes sometimes, no big deal.","I'm really good at all sorts of things.","Unfortunate and out of my control.","I am talented and get things done well.",0.784514665603638,0.0309712514281273,0.504433751106262,0.979413628578186,0.983262598514557,0.347596347332001,0.15937303006649,0.00880998838692904,0.229774191975594,0.983597218990326,0.0987642183899879,0.937499403953552,0.389123320579529,0.879637956619263,0.00743062468245625,0.024534709751606,0.803018748760223,0.963747382164001,0.500638782978058,0.308253794908524,0.192803576588631,0.309411764144897,0.0019811091478914,0.977063775062561
"68","subCA1_7","dont take it to heart","i get things done","looking down on yourself","confidence","looking down on youself","having confidence",0.918537199497223,0.173915728926659,0.516093611717224,0.677260398864746,0.98735123872757,0.443982362747192,0.590234339237213,0.00465334486216307,0.768074870109558,0.367092281579971,0.421757131814957,0.000918736623134464,0.686734139919281,0.362948298454285,0.336320251226425,0.426642268896103,0.000381448335247114,0.502932250499725,0.459398806095123,0.585909485816956,0.703599095344543,0.326174408197403,0.344462394714355,0.671791017055511
"69","subCA1_70","they're a problem with external circumstances or caused by specific circumstances","they're general and reflect positively on the person","same as before, related to external circumstances and spceific to the scenario","related to the individual but applied to all circumstances","negative events are related to specific circumstances","positive events are related to the individual and applicable to all aspects of life",0.011443268507719,0.0153559148311615,0.959820091724396,0.230574756860733,0.0712776705622673,0.997517287731171,0.000587095273658633,0.0475988760590553,0.0300549473613501,0.747759580612183,0.643476545810699,0.0541984438896179,0.118905395269394,0.284504562616348,0.0010584369301796,0.0417110845446587,0.129891097545624,0.996466398239136,0.00545784877613187,0.0322440229356289,0.110348656773567,0.00716990139335394,0.00314441346563399,0.566004037857056
"70","subCA1_71","It is the most optimistic approach ","It is a positive view that has high self esteem","It is the most pragmatic reason","It is also the most pragmatic and positive reason","The reasons were positive and optimistic, always seeing the positive side","Self affirming and positive",0.568884193897247,0.0631281808018684,0.16331185400486,0.142868846654892,0.263502359390259,0.594944775104523,0.0914986953139305,0.123371563851833,0.0760275200009346,0.892692267894745,0.344209223985672,0.101752042770386,0.914517283439636,0.0656315833330154,0.111766695976257,0.531972825527191,0.304873555898666,0.225328221917152,0.672392010688782,0.121577881276608,0.1181266233325,0.124384745955467,0.00133916176855564,0.878789246082306
"71","subCA1_72","The person seems to be in a good mood and optimistic.","The person seems to have a lot of self-confidence","The person seems to think it's only due to external circumstances ","The person seems to think this is only de to their personality/their own merit ","Based on other people/circumstances","Based on themselves ",0.575384020805359,0.215233325958252,0.132773265242577,0.0549285784363747,0.0491662137210369,0.456214725971222,0.179109260439873,0.0118787512183189,0.0140654193237424,0.0635915771126747,0.673486709594727,0.19769723713398,0.00766736036166549,0.230917975306511,0.00341061758808792,0.170698255300522,0.995337843894958,0.6535964012146,0.167638465762138,0.000516739732120186,0.00383620173670352,0.0922798588871956,0.000382526312023401,0.96031653881073
"72","subCA1_73","Was angry becasue rail strike meant my train was cancelled. ","I was happy to be able to take my family on holiday","Train strike","Taking family on holiday","anger at train cancellation","happy at taking the kids on holiday",0.0933183580636978,0.305117964744568,0.86598789691925,0.213062971830368,0.0617145225405693,0.246075347065926,0.418200522661209,0.288183152675629,0.00543144391849637,0.181860491633415,0.919644415378571,0.169011622667313,0.142819613218307,0.00161602848675102,0.825096607208252,0.853274524211884,0.413760662078857,0.783300161361694,0.290929287672043,0.0758523717522621,0.148210614919662,0.214787274599075,0.285027325153351,0.00295530701987445
"73","subCA1_74","Sometimes things just don't go the way you want them to, and that's life.","I am able to get good results when I put the effort in.","Not everything will go my way all of the time.","I can get good results when I put the effort in.","Sometimes I can't control the reactions of other people and that's ok.","Things can go my way when I put time and effort in.",0.651480734348297,0.0958740711212158,0.370869517326355,0.2095597833395,0.85724014043808,0.56605076789856,0.350873410701752,0.023226311430335,0.789696753025055,0.814026892185211,0.915697932243347,0.173537060618401,0.646769464015961,0.791817367076874,0.0488184951245785,0.302727490663528,0.995489537715912,0.701390206813812,0.560255408287048,0.083405502140522,0.537298023700714,0.423796892166138,0.0205465257167816,0.843148708343506
"74","subCA1_75","should be more aware of own behaviours","be positive about self","everyone has a bad day","emphasising you are good","be positive","have self-belief",0.716735184192657,0.767386198043823,0.268681406974792,0.00251556118018925,0.8543541431427,0.658129453659058,0.159310221672058,0.000515010615345091,0.106983132660389,0.99284166097641,0.0635731369256973,0.947745203971863,0.684832155704498,0.145485281944275,0.00469606462866068,0.106739208102226,0.30282923579216,0.373455703258514,0.925575077533722,0.254031807184219,0.555179953575134,0.162018343806267,0.0379763394594193,0.791081845760345
"75","subCA1_76","I dont understand the question. Sorry","I dont understand the question. Sorry","I dont understand the question. ","I don't understand the question.","Dont understand the question. ","I dont understand the question. Sorry",0.455432742834091,0.72678542137146,0.419920176267624,0.318155348300934,0.72678542137146,0.455432742834091,0.419920176267624,0.318155348300934,0.347024589776993,0.329180002212524,0.275317162275314,0.235125869512558,0.342950314283371,0.336248934268951,0.237608477473259,0.268049418926239,0.307671248912811,0.326960444450378,0.489895433187485,0.300832539796829,0.455432742834091,0.419920176267624,0.318155348300934,0.72678542137146
"76","subCA1_77","This person is very self absorbed.","Same as above.","Cant understand this persons mood in negative events.","Humble and easy going person.","Very positive, rational person.","Same as above.",0.180158317089081,0.0979219153523445,0.526196300983429,0.00430089887231588,0.205948561429977,0.933760523796082,0.0407675057649612,0.0972355306148529,0.00186672783456743,0.0625809729099274,0.891043186187744,0.625608325004578,0.725706458091736,0.601674973964691,0.480006664991379,0.225538939237595,0.300943404436111,0.455579966306686,0.674504518508911,0.260292708873749,0.933760523796082,0.0407675057649612,0.0972355306148529,0.205948561429977
"77","subCA1_78","Never blaming themselves","Good qualities about themselves","Blames other factor other than themselves ","Praises themselves","Blames other people for their problems ","Praises oneself",0.669509649276733,0.157996654510498,0.483126670122147,0.0553973466157913,0.660415887832642,0.361304134130478,0.0416741408407688,0.440248429775238,0.0312226954847574,0.593540668487549,0.40724304318428,0.829427301883698,0.40681716799736,0.6444211602211,0.0170658901333809,0.193677291274071,0.99067634344101,0.256673574447632,0.687982082366943,0.0014128228649497,0.487986415624619,0.14488573372364,0.000740415300242603,0.910304069519043
"78","subCA1_79","it was a single situation it was not because i am that kind of person","positive events because of my actions","a single event "," being positive about my actions","negative events caused by a small decision","positive because of who i am",0.000429180014180019,0.321637600660324,0.891115725040436,0.00870316475629807,0.813217520713806,0.150676816701889,0.597084701061249,0.00353171769529581,0.192351490259171,0.00169788708444685,0.0221664942800999,0.000346121756592765,0.623398065567017,0.864704370498657,0.0172266010195017,0.330028384923935,0.0671729072928429,0.652170240879059,0.11533584445715,0.112628974020481,0.323901057243347,0.0610601790249348,0.00699195964261889,0.974911272525787
"79","subCA1_8","Narcissism. ","As above the justifications for why a thing happened or didn't happen seem slightly narcissistic.  ","Justification / mitigation. ","Narcissism, people like talking themselves up.  ","Deflection","Because people don't like to say bad things about themselves. ",0.511144936084747,0.0667359530925751,0.222088426351547,0.137900769710541,0.0539545230567455,0.239026978611946,0.412545144557953,0.101356320083141,0.0739166140556335,0.467093199491501,0.659484028816223,0.181896731257439,0.743851125240326,0.100504666566849,0.164702832698822,0.177606254816055,0.523534893989563,0.864360153675079,0.348037421703339,0.129068523645401,0.122716523706913,0.316102057695389,0.0254715904593468,0.130731880664825
"80","subCA1_80","Optimistic and positive attitude, always giving things the benefit of the doubt. But maybe being too optimistic.","Generally being a decent person merits a positive response from others.","Trying to make the most of a negative situation.","Being optimistic and positive.","Optimist approach but may be ignoring the real reasons behind something.","People are generally decent and not malicious.",0.805627644062042,0.42922842502594,0.331392645835876,0.3604896068573,0.14316026866436,0.989947855472565,0.0122961960732937,0.950261294841766,0.124264784157276,0.48894214630127,0.707653760910034,0.329163730144501,0.785474479198456,0.367463678121567,0.494193375110626,0.226620763540268,0.108381181955338,0.185806035995483,0.326341658830643,0.0723143592476845,0.973168194293976,0.114032037556171,0.914050400257111,0.0371230430901051
"81","subCA1_81","They were generally a logic reason","They were all really positive about themselves ","They are all generally positive reasons ","All self confident answers ","All a logical answer ","Confident positive answer ",0.715158939361572,0.00729006621986628,0.145741999149323,0.0199046246707439,0.0229474380612373,0.237317815423012,0.180734738707542,0.583483338356018,0.0336866118013859,0.968575775623322,0.0220124963670969,0.0587804317474365,0.600930035114288,0.838399231433868,0.00936457421630621,0.0370201282203197,0.0270384028553963,0.0195278339087963,0.874359011650085,0.0867315381765366,0.743401527404785,0.29489403963089,0.296829998493195,0.498055964708328
"82","subCA1_82","One-off things happened that happen to everyone","I'm good at things in general","They were due to events outside my control, they'd happen to anyone","I'm good at things","Out of my control","Solely due to my brilliance",0.0792375430464745,0.00218468951061368,0.633941352367401,0.0150361023843288,0.923127412796021,0.980072498321533,0.00151902937795967,0.0289166942238808,0.00227636494673789,0.837150752544403,0.0259580165147781,0.476683616638184,0.37591490149498,0.965003609657288,0.00919858179986477,0.389588952064514,0.869424700737,0.906683623790741,0.183171421289444,0.233138963580132,0.00367422192357481,0.205437958240509,0.000242079433519393,0.946235537528992
"83","subCA1_83","Failures on this specific occasion","Having positive traits in general","Failures on this specific occasion, or caused by other people","Due to positive traits in general (i.e. hardworking, etc)","Caused by other people, or by specific failures on this occasion","Caused by positive traits in general",0.000895770732313395,0.706799209117889,0.996464014053345,0.348597824573517,0.19609235227108,0.981822848320007,0.0010928011033684,0.165853604674339,0.0185493212193251,0.000419009942561388,0.997088015079498,0.991531193256378,0.985324025154114,0.0332684628665447,0.0844656452536583,0.000884706620126963,0.996169149875641,0.99708080291748,0.00940340850502253,0.00148342549800873,0.939486384391785,0.00156172434799373,0.0182596314698458,0.00434918189421296
"84","subCA1_84","Negative events caused by specific reasons for one time events. ","Positive events caused by general impressions","Negative events caused by specific situations and other people related. ","Positive events caused by general characteristic of the person. ","Negative events caused by other people ","positive events caused by person's actions and achievments",0.00612592929974198,0.037607628852129,0.990888357162476,0.0988546907901764,0.00934921484440565,0.982827842235565,0.00202016858384013,0.0586757883429527,0.0102946618571877,0.00405108043923974,0.989489734172821,0.979974389076233,0.920986473560333,0.104462988674641,0.00923977140337229,0.00549833802506328,0.993328750133514,0.859720766544342,0.324782580137253,0.00132219772785902,0.168904259800911,0.432427704334259,0.282297253608704,0.150292471051216
"85","subCA1_85","Once i got used to selections it was quite easy to select the correct one","Again once I got used to 2 choices it was quite easy to select the correct one","I found that quite easy to select the correct one","Again I chose the one that was the most positive option and got them all correct.","This seemed the same as the previous section","Again i found choosing the correct one quite easy",0.411629557609558,0.360760599374771,0.344005942344666,0.14322966337204,0.238845720887184,0.331888616085052,0.231765300035477,0.163834422826767,0.214831858873367,0.554596185684204,0.393382519483566,0.139107197523117,0.470001518726349,0.578307330608368,0.218304261565208,0.539889812469482,0.0907548144459724,0.00841068848967552,0.976001977920532,0.0153116853907704,0.610080122947693,0.339373737573624,0.12832735478878,0.541733920574188
"86","subCA1_86","you sometimes don't concentrate on things","you are good at doing most things","everyone gets things wrong sometimes","you are liked by other people","they seemed negative","you are liked and feel positive",0.247435793280602,0.180552393198013,0.27471724152565,0.102411977946758,0.0383553877472878,0.680918574333191,0.0140330120921135,0.0334905721247196,0.1149617806077,0.988823413848877,0.113160625100136,0.924644708633423,0.709068298339844,0.221681922674179,0.990077555179596,0.232843697071075,0.715638875961304,0.745425343513489,0.636807858943939,0.00517411576583982,0.65655130147934,0.176284939050674,0.840942084789276,0.305452197790146
