"","uid","trial_index","response","trial_type","chosen_attr","rt","nTimeouts","blockNo","internal_node_id","time_elapsed","timedout","correct","trialNo","chosen_attr_type","itemNo","stimulus","valence","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","externalChosen","globalChosen","specificChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"1838","subCALEARN_31",93,1,"html-button-response-ca","It's not uncommon for people to do nice things for their friends",4190,0,2,"0.0-8.0-0.23-0.23",949053,FALSE,0,23,"external_global",51,"A friend sends you flowers, for no particular reason","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1839","subCALEARN_31",95,1,"html-button-response-ca","Everyone gets lost sometimes",2351,0,2,"0.0-8.0-0.24-0.24",955437,FALSE,1,24,"external_global",52,"You try taking a new short-cut home but end up getting lost","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1840","subCALEARN_31",97,1,"html-button-response-ca","I'm the sort of person people like to be around",4265,0,2,"0.0-8.0-0.25-0.25",963733,FALSE,1,25,"internal_global",57,"A colleague you don't know that well chooses to sit with you at lunch","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1841","subCALEARN_31",99,0,"html-button-response-ca","People often feel like they don't want to interefere in others' lives",3694,0,2,"0.0-8.0-0.26-0.26",971449,FALSE,1,26,"external_global",58,"You feel like you don't know your neighbours as well as you'd like to","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1842","subCALEARN_31",101,0,"html-button-response-ca","Tests are often harder than people think",3967,0,2,"0.0-8.0-0.27-0.27",979449,FALSE,1,27,"external_global",60,"Everyone at work is asked to do a lateral thinking test and you score poorly","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1843","subCALEARN_31",103,0,"html-button-response-ca","I'm quick to pick things up",3275,0,2,"0.0-8.0-0.28-0.28",986755,FALSE,1,28,"internal_global",63,"You manage to navigate a new route home without help","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1844","subCALEARN_31",105,1,"html-button-response-ca","In general, people do nice things for their friends",3517,0,2,"0.0-8.0-0.29-0.29",994294,FALSE,0,29,"external_global",64,"A friend has sent you a postcard","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1845","subCALEARN_31",107,0,"html-button-response-ca","People I'm close to care a lot about me",5297,0,2,"0.0-8.0-0.30-0.30",1003616,FALSE,1,30,"internal_global",65,"Someone you are close has sent you a gift, for no particular occasion","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1846","subCALEARN_31",109,1,"html-button-response-ca","Paperwork is often hard and off-putting",3125,0,2,"0.0-8.0-0.31-0.31",1010762,FALSE,1,31,"external_global",66,"You need to fill in some complicated tax forms but end up not finishing them","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1847","subCALEARN_31",111,0,"html-button-response-ca","People often lose touch with their contemporaries over time",5744,0,2,"0.0-8.0-0.32-0.32",1020539,FALSE,1,32,"external_global",69,"You notice that people from your year at school are having a lively conversation online, that you are not part of","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1848","subCALEARN_31",113,1,"html-button-response-ca","I'm good at getting things done",1900,0,2,"0.0-8.0-0.33-0.33",1026465,FALSE,1,33,"internal_global",70,"You fold and put away a load of laundry","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1849","subCALEARN_31",115,0,"html-button-response-ca","Puzzles can often be tedious and not fun",2336,0,2,"0.0-8.0-0.34-0.34",1032826,FALSE,1,34,"external_global",71,"You attempt a sudoko puzzle but can't finish it","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1850","subCALEARN_31",117,1,"html-button-response-ca","There will always be days when you don't feel you were able to do your best",3084,0,2,"0.0-8.0-0.35-0.35",1039935,FALSE,1,35,"external_global",80,"You found out someone has complained to your employer about the quality of your work","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1851","subCALEARN_31",119,0,"html-button-response-ca","I'm the sort of person people like to be around",4235,0,2,"0.0-8.0-0.36-0.36",1048202,FALSE,1,36,"internal_global",81,"A colleague particularly seeks you out to be on their team for an activity","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1852","subCALEARN_31",121,1,"html-button-response-ca","Everyone lets life get in the way of things we value sometimes",4417,0,2,"0.0-8.0-0.37-0.37",1056646,FALSE,1,37,"external_global",82,"You feel like you'd like to have more hobbies","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,1,0,0,0,1,0
"1853","subCALEARN_31",123,1,"html-button-response-ca","I'm good at remembering things",2961,0,2,"0.0-8.0-0.38-0.38",1063633,FALSE,1,38,"internal_global",85,"You do a large weekly shop and remember to get everything on your list","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1854","subCALEARN_31",125,1,"html-button-response-ca","I'm the sort of person who gets things done",5952,0,2,"0.0-8.0-0.39-0.39",1073609,FALSE,1,39,"internal_global",86,"You fix something around the house that you have been meaning to get done for a while","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1855","subCALEARN_31",131,0,"html-button-response-ca","This person may have a large family so doesn't have space for everyone to speak at this event",3664,0,3,"0.0-8.0-0.40-0.40",1135180,FALSE,1,40,"external_specific",87,"Someone you are very close to doesn't ask you to speak at their wedding","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1856","subCALEARN_31",133,0,"html-button-response-ca","Someone may have mistakenly implied to these people that I prefer to eat alone",4005,0,3,"0.0-8.0-0.41-0.41",1143215,FALSE,1,41,"external_specific",88,"No one sits with you during your lunch break at work","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1857","subCALEARN_31",135,0,"html-button-response-ca","Right now, I have a lot of other responsibilites that make it hard to commit time to learning",3506,0,3,"0.0-8.0-0.42-0.42",1150746,FALSE,1,42,"external_specific",89,"You are trying to learn a new language but can't seem to recall any phrases today","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1858","subCALEARN_31",137,0,"html-button-response-ca","I'm the kind of person people would like to have represent them",4474,0,3,"0.0-8.0-0.43-0.43",1159243,FALSE,1,43,"internal_global",90,"You are asked to consider stepping forward to be a representative of your local community","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1859","subCALEARN_31",139,0,"html-button-response-ca","I tend to pick things up quickly",3130,0,3,"0.0-8.0-0.44-0.44",1166392,FALSE,1,44,"internal_global",91,"You ask for directions from a stranger and sucessfully follow them","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1860","subCALEARN_31",141,0,"html-button-response-ca","This particular assistant was probably in the middle of doing something else",2528,0,3,"0.0-8.0-0.45-0.45",1172949,FALSE,1,45,"external_specific",92,"You ask for help in a shop but feel the assistant ignores you","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1861","subCALEARN_31",143,1,"html-button-response-ca","I'm the sort of person people often like straight away",2869,0,3,"0.0-8.0-0.46-0.46",1179852,FALSE,1,46,"internal_global",94,"Someone you met in an art class messages you to ask how you are","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1862","subCALEARN_31",145,1,"html-button-response-ca","I'm intelligent",2932,0,3,"0.0-8.0-0.47-0.47",1186821,FALSE,1,47,"internal_global",95,"You manage to solve a difficult puzzle in the weekend paper","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1863","subCALEARN_31",147,0,"html-button-response-ca","I like to get involved in things",2122,0,3,"0.0-8.0-0.48-0.48",1192961,FALSE,1,48,"internal_global",96,"You volunteer to join a local community organisation","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1864","subCALEARN_31",149,0,"html-button-response-ca","People probably didn't realise I was eligible for this particular award",4821,0,3,"0.0-8.0-0.49-0.49",1201820,FALSE,1,49,"external_specific",98,"You had hoped to be nominated for an award at work but no one put you forward","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1865","subCALEARN_31",151,0,"html-button-response-ca","Just then, they probably assumed I already thought they respected me",6565,0,3,"0.0-8.0-0.50-0.50",1212411,FALSE,1,50,"external_specific",103,"You tell someone you are close to that you respect them, but they don't tell you the same back","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1866","subCALEARN_31",153,0,"html-button-response-ca","My friend was probably didn't see me",2957,0,3,"0.0-8.0-0.51-0.51",1219398,FALSE,1,51,"external_specific",34,"You see a friend on the street but they appear to ignore you","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1867","subCALEARN_31",155,0,"html-button-response-ca","I find it easy to get things done",4323,0,3,"0.0-8.0-0.52-0.52",1227747,FALSE,1,52,"internal_global",107,"You put together a simple dinner you have cooked several times before","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1868","subCALEARN_31",157,1,"html-button-response-ca","This specific comment was probably the result of a misunderstanding",3510,0,3,"0.0-8.0-0.53-0.53",1235283,FALSE,1,53,"external_specific",119,"A friend tells you they don't think you are honest","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1869","subCALEARN_31",159,1,"html-button-response-ca","No one wanted to take part in this particular social event",3169,0,3,"0.0-8.0-0.54-0.54",1242478,FALSE,1,54,"external_specific",121,"At a work-related social event, people are slow to volunteer to be on your team","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1870","subCALEARN_31",161,0,"html-button-response-ca","I put myself out there",2944,0,3,"0.0-8.0-0.55-0.55",1249451,FALSE,1,55,"internal_global",114,"You attend a taster session for a new hobby you are interested in starting","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1871","subCALEARN_31",163,0,"html-button-response-ca","I'm the sort of person people who don't know me well feel comfortable with",6702,0,3,"0.0-8.0-0.56-0.56",1259651,FALSE,1,56,"internal_global",117,"A neighbour invites you in to their house to chat","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1872","subCALEARN_31",165,1,"html-button-response-ca","On this occasion, the problem was particularly hard",2261,0,3,"0.0-8.0-0.57-0.57",1263969,FALSE,1,57,"external_specific",118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,0,1,0,1,0,0,0,1
"1873","subCALEARN_31",167,1,"html-button-response-ca","I'm a hard-worker who's good at seeing things through",4598,0,3,"0.0-8.0-0.58-0.58",1272213,FALSE,1,58,"internal_global",109,"You have been working on a difficult project at work, but manage to get everything done you need to","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1874","subCALEARN_31",169,1,"html-button-response-ca","I'm a good communicator",1871,0,3,"0.0-8.0-0.59-0.59",1275982,FALSE,1,59,"internal_global",40,"A colleague asks for your help writing a job application, since you write well","positive","control","causal",1766169,1395708.39999998,1587148.89999998,60,31,2,1,0,1,0,1,0,0,0
"1875","subCALEARN_32",43,0,"html-button-response-ca","1_102.jpg",1814,0,1,"0.0-8.0-0.0-0.0",1057671,FALSE,0,0,"internal_global",0,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1876","subCALEARN_32",45,1,"html-button-response-ca","1_123.jpg",1789,0,1,"0.0-8.0-0.1-0.1",1063470,FALSE,0,1,"internal_specific",1,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1877","subCALEARN_32",47,1,"html-button-response-ca","1_109.jpg",2226,0,1,"0.0-8.0-0.2-0.2",1069702,FALSE,1,2,"internal_global",2,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1878","subCALEARN_32",49,1,"html-button-response-ca","1_110.jpg",2563,0,1,"0.0-8.0-0.3-0.3",1076280,FALSE,1,3,"internal_global",3,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1879","subCALEARN_32",51,0,"html-button-response-ca","1_113.jpg",2793,0,1,"0.0-8.0-0.4-0.4",1083095,FALSE,0,4,"internal_global",4,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1880","subCALEARN_32",53,0,"html-button-response-ca","1_115.jpg",2649,0,1,"0.0-8.0-0.5-0.5",1089779,FALSE,1,5,"internal_global",5,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1881","subCALEARN_32",55,1,"html-button-response-ca","1_118.jpg",2636,0,1,"0.0-8.0-0.6-0.6",1096443,FALSE,0,6,"internal_global",6,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1882","subCALEARN_32",57,0,"html-button-response-ca","1_159.jpg",2820,0,1,"0.0-8.0-0.7-0.7",1103275,FALSE,0,7,"internal_specific",7,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1883","subCALEARN_32",59,1,"html-button-response-ca","1_121.jpg",3719,0,1,"0.0-8.0-0.8-0.8",1111023,FALSE,0,8,"internal_global",8,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1884","subCALEARN_32",61,1,"html-button-response-ca","1_122.jpg",2016,0,1,"0.0-8.0-0.9-0.9",1117047,FALSE,0,9,"internal_global",9,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1885","subCALEARN_32",63,1,"html-button-response-ca","1_226.jpg",3129,0,1,"0.0-8.0-0.10-0.10",1124207,FALSE,0,10,"internal_specific",10,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1886","subCALEARN_32",65,1,"html-button-response-ca","1_137.jpg",2320,0,1,"0.0-8.0-0.11-0.11",1130534,FALSE,1,11,"internal_global",11,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1887","subCALEARN_32",67,1,"html-button-response-ca","1_139.jpg",2838,0,1,"0.0-8.0-0.12-0.12",1137394,FALSE,0,12,"internal_global",12,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1888","subCALEARN_32",69,0,"html-button-response-ca","1_14.jpg",2899,0,1,"0.0-8.0-0.13-0.13",1144307,FALSE,1,13,"internal_global",13,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1889","subCALEARN_32",71,0,"html-button-response-ca","1_57.jpg",1884,0,1,"0.0-8.0-0.14-0.14",1150200,FALSE,1,14,"internal_specific",14,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1890","subCALEARN_32",73,1,"html-button-response-ca","1_63.jpg",2540,0,1,"0.0-8.0-0.15-0.15",1156753,FALSE,1,15,"internal_specific",15,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1891","subCALEARN_32",75,0,"html-button-response-ca","1_155.jpg",2800,0,1,"0.0-8.0-0.16-0.16",1163577,FALSE,1,16,"internal_global",16,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1892","subCALEARN_32",77,1,"html-button-response-ca","1_65.jpg",3792,0,1,"0.0-8.0-0.17-0.17",1171398,FALSE,1,17,"internal_specific",17,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1893","subCALEARN_32",79,1,"html-button-response-ca","1_157.jpg",2101,0,1,"0.0-8.0-0.18-0.18",1177519,FALSE,1,18,"internal_global",18,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1894","subCALEARN_32",81,1,"html-button-response-ca","1_96.jpg",3372,0,1,"0.0-8.0-0.19-0.19",1184925,FALSE,1,19,"internal_specific",19,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,0,1,0,1,0,0
"1895","subCALEARN_32",87,1,"html-button-response-ca","1_105.jpg",3067,0,2,"0.0-8.0-0.20-0.20",1280543,FALSE,0,20,"external_global",20,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1896","subCALEARN_32",89,0,"html-button-response-ca","1_114.jpg",2514,0,2,"0.0-8.0-0.21-0.21",1287091,FALSE,1,21,"external_global",21,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1897","subCALEARN_32",91,0,"html-button-response-ca","1_170.jpg",4744,0,2,"0.0-8.0-0.22-0.22",1295867,FALSE,0,22,"internal_global",22,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1898","subCALEARN_32",93,1,"html-button-response-ca","1_172.jpg",3462,0,2,"0.0-8.0-0.23-0.23",1303348,FALSE,1,23,"internal_global",23,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1899","subCALEARN_32",95,1,"html-button-response-ca","1_151.jpg",3405,0,2,"0.0-8.0-0.24-0.24",1310768,FALSE,1,24,"external_global",24,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1900","subCALEARN_32",97,0,"html-button-response-ca","1_179.jpg",2018,0,2,"0.0-8.0-0.25-0.25",1316823,FALSE,1,25,"internal_global",25,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1901","subCALEARN_32",99,1,"html-button-response-ca","1_173.jpg",3185,0,2,"0.0-8.0-0.26-0.26",1324045,FALSE,1,26,"external_global",26,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1902","subCALEARN_32",101,0,"html-button-response-ca","1_18.jpg",2552,0,2,"0.0-8.0-0.27-0.27",1330625,FALSE,1,27,"external_global",27,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1903","subCALEARN_32",103,0,"html-button-response-ca","1_188.jpg",2416,0,2,"0.0-8.0-0.28-0.28",1337059,FALSE,1,28,"internal_global",28,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1904","subCALEARN_32",105,1,"html-button-response-ca","1_196.jpg",2939,0,2,"0.0-8.0-0.29-0.29",1344016,FALSE,1,29,"internal_global",29,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1905","subCALEARN_32",107,0,"html-button-response-ca","1_199.jpg",4006,0,2,"0.0-8.0-0.30-0.30",1352059,FALSE,1,30,"internal_global",30,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1906","subCALEARN_32",109,0,"html-button-response-ca","1_228.jpg",2857,0,2,"0.0-8.0-0.31-0.31",1358965,FALSE,1,31,"external_global",31,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1907","subCALEARN_32",111,1,"html-button-response-ca","1_23.jpg",3813,0,2,"0.0-8.0-0.32-0.32",1366816,FALSE,1,32,"external_global",32,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1908","subCALEARN_32",113,1,"html-button-response-ca","1_214.jpg",5254,0,2,"0.0-8.0-0.33-0.33",1376102,FALSE,1,33,"internal_global",33,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1909","subCALEARN_32",115,0,"html-button-response-ca","1_45.jpg",2604,0,2,"0.0-8.0-0.34-0.34",1382733,FALSE,1,34,"external_global",34,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1910","subCALEARN_32",117,0,"html-button-response-ca","1_55.jpg",4347,0,2,"0.0-8.0-0.35-0.35",1391086,FALSE,1,35,"external_global",35,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1911","subCALEARN_32",119,0,"html-button-response-ca","1_236.jpg",1648,0,2,"0.0-8.0-0.36-0.36",1396753,FALSE,1,36,"internal_global",36,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1912","subCALEARN_32",121,1,"html-button-response-ca","1_8.jpg",2681,0,2,"0.0-8.0-0.37-0.37",1403456,FALSE,1,37,"external_global",37,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,1,0,0,0,1,0
"1913","subCALEARN_32",123,1,"html-button-response-ca","1_3.jpg",2770,0,2,"0.0-8.0-0.38-0.38",1410237,FALSE,1,38,"internal_global",38,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1914","subCALEARN_32",125,0,"html-button-response-ca","1_30.jpg",2878,0,2,"0.0-8.0-0.39-0.39",1417133,FALSE,1,39,"internal_global",39,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1915","subCALEARN_32",131,0,"html-button-response-ca","1_32.jpg",2565,0,3,"0.0-8.0-0.40-0.40",1470687,FALSE,0,40,"internal_global",40,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1916","subCALEARN_32",133,1,"html-button-response-ca","1_100.jpg",3107,0,3,"0.0-8.0-0.41-0.41",1477829,FALSE,1,41,"external_specific",41,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1917","subCALEARN_32",135,0,"html-button-response-ca","1_152.jpg",1837,0,3,"0.0-8.0-0.42-0.42",1483695,FALSE,1,42,"external_specific",42,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1918","subCALEARN_32",137,0,"html-button-response-ca","1_49.jpg",2220,0,3,"0.0-8.0-0.43-0.43",1489924,FALSE,1,43,"internal_global",43,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1919","subCALEARN_32",139,0,"html-button-response-ca","1_54.jpg",2151,0,3,"0.0-8.0-0.44-0.44",1496101,FALSE,1,44,"internal_global",44,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1920","subCALEARN_32",141,1,"html-button-response-ca","1_191.jpg",4185,0,3,"0.0-8.0-0.45-0.45",1504308,FALSE,1,45,"external_specific",45,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1921","subCALEARN_32",143,0,"html-button-response-ca","1_59.jpg",2261,0,3,"0.0-8.0-0.46-0.46",1510581,FALSE,1,46,"internal_global",46,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1922","subCALEARN_32",145,1,"html-button-response-ca","1_66.jpg",2871,0,3,"0.0-8.0-0.47-0.47",1517459,FALSE,1,47,"internal_global",47,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1923","subCALEARN_32",147,1,"html-button-response-ca","1_67.jpg",2312,0,3,"0.0-8.0-0.48-0.48",1523790,FALSE,1,48,"internal_global",48,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1924","subCALEARN_32",149,0,"html-button-response-ca","1_212.jpg",1331,0,3,"0.0-8.0-0.49-0.49",1529144,FALSE,1,49,"external_specific",49,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1925","subCALEARN_32",151,1,"html-button-response-ca","1_220.jpg",2415,0,3,"0.0-8.0-0.50-0.50",1535599,FALSE,1,50,"external_specific",50,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1926","subCALEARN_32",153,0,"html-button-response-ca","1_34.jpg",1711,0,3,"0.0-8.0-0.51-0.51",1541327,FALSE,1,51,"external_specific",51,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1927","subCALEARN_32",155,1,"html-button-response-ca","1_83.jpg",2497,0,3,"0.0-8.0-0.52-0.52",1547845,FALSE,1,52,"internal_global",52,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1928","subCALEARN_32",157,1,"html-button-response-ca","1_40.jpg",3263,0,3,"0.0-8.0-0.53-0.53",1555137,FALSE,1,53,"external_specific",53,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1929","subCALEARN_32",159,1,"html-button-response-ca","1_50.jpg",3570,0,3,"0.0-8.0-0.54-0.54",1562724,FALSE,1,54,"external_specific",54,"blue-basket.png","negative","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,0,1,0,1,0,0,0,1
"1930","subCALEARN_32",161,1,"html-button-response-ca","1_88.jpg",2610,0,3,"0.0-8.0-0.55-0.55",1569343,FALSE,1,55,"internal_global",55,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
"1931","subCALEARN_32",163,1,"html-button-response-ca","1_89.jpg",1501,0,3,"0.0-8.0-0.56-0.56",1574862,FALSE,1,56,"internal_global",56,"red-basket.png","positive","psychoed","control",2818175,2225860.5,2991531.10000014,60,32,3,1,0,1,0,1,0,0,0
